#MatchID,NumFilters,RAh,RAm,RAs,Decd,Decm,Decs,W3_F438W,W3_F438W_Sigma,W3_F555W,W3_F555W_Sigma,W3_F814W,W3_F814W_Sigma
1922092,2,13,37,00.784,-29,51,50.78,22.721,0.000,,,,
1933152,2,13,37,01.197,-29,51,59.61,,,22.260,0.000,,
1934719,2,13,37,01.277,-29,51,52.48,23.074,0.000,,,,
1926635,2,13,37,00.803,-29,51,50.63,22.683,0.000,,,,
1932526,4,13,37,01.277,-29,51,58.60,23.126,0.000,,,,
1926049,2,13,37,00.632,-29,51,52.27,22.942,0.000,,,,
2170237,6,13,37,00.793,-29,52,00.36,20.097,0.000,19.712,0.000,,
1934380,2,13,37,00.685,-29,51,59.49,21.608,0.000,,,,
1925236,2,13,37,00.740,-29,51,50.98,22.132,0.000,,,,
1927913,3,13,37,00.638,-29,51,58.91,22.752,0.000,,,,
1938535,2,13,37,01.330,-29,51,57.42,23.864,0.000,,,,
1925884,4,13,37,01.115,-29,51,50.66,,,23.306,0.000,21.890,0.000
2184121,3,13,37,01.167,-29,52,00.00,21.666,0.000,,,,
1925926,2,13,37,00.819,-29,51,50.47,23.071,0.000,,,,
1926375,2,13,37,00.872,-29,51,50.27,23.946,0.000,,,,
1926116,2,13,37,00.838,-29,51,50.37,23.225,0.000,,,,
1924470,2,13,37,00.749,-29,51,50.86,22.454,0.000,,,,
1936103,2,13,37,00.972,-29,52,00.85,,,,,,
1938120,2,13,37,01.147,-29,52,00.21,22.210,0.000,,,,
1938556,3,13,37,01.138,-29,52,00.28,21.903,0.000,,,,
1934936,2,13,37,01.316,-29,51,58.03,24.056,0.000,,,,
1929156,3,13,37,00.887,-29,52,00.84,22.014,0.000,,,,
1926538,3,13,37,00.616,-29,51,52.29,23.143,0.000,,,,
1938620,3,13,37,01.286,-29,51,58.71,23.437,0.000,,,,
1922128,3,13,37,00.549,-29,51,56.97,21.193,0.000,,,,
1926055,2,13,37,00.584,-29,51,52.94,23.458,0.000,,,,
1927532,3,13,37,00.538,-29,51,54.67,21.646,0.000,,,,
1933458,3,13,37,01.255,-29,51,51.79,,,22.083,0.000,,
1934895,2,13,37,01.346,-29,51,57.27,24.194,0.000,,,,
1926317,2,13,37,00.603,-29,51,52.47,25.040,0.000,,,,
1931068,3,13,37,00.681,-29,51,59.69,20.739,0.000,,,,
1923242,5,13,37,00.531,-29,51,55.62,17.710,0.000,17.671,0.000,,
1931506,3,13,37,00.588,-29,51,58.27,21.433,0.000,,,,
1937751,2,13,37,01.307,-29,51,58.40,23.979,0.000,,,,
1933930,2,13,37,01.250,-29,51,51.67,23.068,0.000,,,,
1935052,3,13,37,00.916,-29,52,00.97,21.573,0.000,,,,
1933495,2,13,37,01.278,-29,51,52.07,23.236,0.000,,,,
1924553,2,13,37,00.729,-29,51,50.84,21.879,0.000,,,,
1935316,3,13,37,01.204,-29,51,59.88,23.242,0.000,,,,
1924572,2,13,37,00.795,-29,51,50.40,23.444,0.000,,,,
1936059,6,13,37,00.906,-29,52,01.03,21.104,0.000,20.709,0.000,,
1921596,2,13,37,00.746,-29,51,50.64,22.484,0.000,,,,
1926893,3,13,37,00.532,-29,51,56.65,20.197,0.000,,,,
1927653,3,13,37,00.955,-29,51,49.96,24.063,0.000,,,,
1935711,3,13,37,01.043,-29,52,00.96,23.008,0.000,,,,
1932871,3,13,37,00.889,-29,52,01.03,22.884,0.000,,,,
1934941,2,13,37,01.340,-29,51,57.84,25.141,0.000,,,,
1936882,5,13,37,00.992,-29,52,01.08,22.871,0.000,,,,
1927812,6,13,37,01.147,-29,52,00.49,21.418,0.000,21.593,0.000,,
1922693,3,13,37,00.777,-29,51,50.38,23.625,0.000,,,,
1935568,2,13,37,01.378,-29,51,54.85,22.970,0.000,,,,
1924473,2,13,37,00.814,-29,51,50.18,23.018,0.000,,,,
1937771,5,13,37,01.248,-29,51,59.57,22.742,0.260,22.094,0.000,,
1935656,3,13,37,01.177,-29,52,00.29,21.486,0.000,,,,
1935661,3,13,37,01.264,-29,51,59.37,23.056,0.000,22.358,0.000,,
1934965,6,13,37,01.187,-29,52,00.20,21.254,0.000,21.395,0.000,,
1931891,2,13,37,01.007,-29,52,01.09,,,,,,
1927157,3,13,37,00.965,-29,52,01.14,21.585,0.000,,,,
2170187,3,13,37,00.720,-29,52,00.29,19.456,0.000,,,,
1927148,6,13,37,00.946,-29,52,01.15,20.868,0.000,20.205,0.000,,
1935723,6,13,37,01.358,-29,51,57.44,24.125,0.000,23.425,0.000,22.373,0.000
1926773,3,13,37,00.525,-29,51,54.38,22.302,0.000,,,,
1921529,4,13,37,00.654,-29,51,51.36,23.452,0.000,22.149,0.000,,
1933173,2,13,37,01.315,-29,51,58.60,23.844,0.000,,,,
1924408,2,13,37,00.562,-29,51,52.92,24.444,0.000,,,,
1929564,6,13,37,00.579,-29,51,58.49,20.783,0.000,20.239,0.000,,
1938148,2,13,37,01.308,-29,51,58.75,23.883,0.000,,,,
1931354,3,13,37,01.201,-29,52,00.17,22.034,0.000,,,,
1924531,4,13,37,00.684,-29,51,50.99,22.774,0.000,21.995,0.000,,
1929176,2,13,37,01.388,-29,51,55.32,23.574,0.000,,,,
1926015,5,13,37,00.719,-29,51,50.65,21.591,0.000,21.112,0.000,,
1932168,2,13,37,01.378,-29,51,56.85,,,24.505,0.000,22.959,0.000
1925617,2,13,37,00.752,-29,51,50.40,22.296,0.000,,,,
1925676,3,13,37,00.534,-29,51,53.65,19.502,0.000,,,,
1929395,2,13,37,00.528,-29,51,57.17,21.418,0.000,,,,
1929556,3,13,37,01.216,-29,51,50.90,,,23.424,0.000,21.769,0.000
1931915,4,13,37,01.374,-29,51,57.19,24.483,0.000,24.065,0.000,23.432,0.000
1926537,3,13,37,00.544,-29,51,53.14,22.655,0.000,,,,
1926615,9,13,37,00.532,-29,51,53.49,19.419,0.000,19.084,0.049,18.606,0.000
2159863,2,13,37,00.786,-29,51,50.11,23.155,0.000,,,,
1933727,6,13,37,00.906,-29,52,01.29,22.067,0.000,21.211,0.000,,
1937877,2,13,37,00.816,-29,52,01.06,20.739,0.000,,,,
1932108,2,13,37,00.631,-29,51,59.59,19.397,0.000,,,,
1925036,2,13,37,00.953,-29,51,49.68,,,22.136,0.000,,
1938259,9,13,37,01.400,-29,51,55.53,22.293,0.061,21.188,1.185,21.714,0.000
1931862,5,13,37,00.930,-29,52,01.37,,,21.109,0.000,,
1938125,3,13,37,01.071,-29,52,01.17,23.213,0.000,,,,
1929032,4,13,37,01.071,-29,51,49.84,24.209,0.000,23.691,0.000,22.485,0.000
1938632,2,13,37,01.354,-29,51,58.18,,,24.973,0.000,23.668,0.000
1929804,3,13,37,00.583,-29,51,58.96,19.824,0.000,,,,
1923673,2,13,37,00.725,-29,51,50.40,,,,,,
1938158,2,13,37,01.315,-29,51,59.03,24.456,0.000,,,,
1931746,2,13,37,00.728,-29,52,00.68,,,,,,
1926583,2,13,37,00.906,-29,51,49.62,24.213,0.000,,,,
1926289,2,13,37,01.007,-29,51,49.62,23.832,0.000,,,,
1927986,2,13,37,01.174,-29,51,50.33,23.606,0.000,,,,
1934922,3,13,37,01.050,-29,52,01.31,20.249,0.000,,,,
1935950,3,13,37,01.183,-29,52,00.64,21.645,0.000,,,,
1931119,2,13,37,01.194,-29,51,50.47,,,,,,
1931312,2,13,37,00.878,-29,52,01.40,,,,,,
1932226,2,13,37,00.642,-29,51,59.93,,,,,,
1925006,2,13,37,00.704,-29,51,50.47,22.149,0.000,,,,
1922667,4,13,37,00.744,-29,51,50.17,22.071,0.000,21.461,0.000,,
1925533,4,13,37,00.491,-29,51,55.13,,,,,,
1934033,2,13,37,01.337,-29,51,52.27,23.863,0.000,,,,
1937785,2,13,37,01.404,-29,51,54.54,23.592,0.000,,,,
1932806,2,13,37,00.718,-29,52,00.69,,,21.311,0.000,,
1933177,3,13,37,01.102,-29,52,01.18,21.254,0.000,,,,
1935035,2,13,37,00.855,-29,52,01.39,,,,,,
1937108,2,13,37,01.411,-29,51,55.07,23.662,0.000,,,,
1937732,3,13,37,01.015,-29,52,01.47,22.390,0.000,,,,
2184165,6,13,37,01.161,-29,52,00.89,20.752,0.000,20.908,0.000,,
1938172,3,13,37,01.308,-29,51,59.38,23.264,0.000,,,,
1938656,2,13,37,01.346,-29,51,58.71,23.596,0.000,,,,
